,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,vaccines
341,Bahrain,2021-01-10,89250.0,89250.0,,4080.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
342,Bahrain,2021-01-11,92598.0,92598.0,,4427.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
343,Bahrain,2021-01-12,97776.0,97776.0,,4840.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
344,Bahrain,2021-01-13,,101363.0,,5288.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
345,Bahrain,2021-01-14,,109566.0,,5852.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
346,Bahrain,2021-01-15,,122819.0,,6089.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
347,Bahrain,2021-01-16,,137159.0,,6353.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
348,Bahrain,2021-01-17,,141563.0,,6727.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
349,Bahrain,2021-01-18,,142831.0,,7350.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
350,Bahrain,2021-01-19,,143596.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
351,Bahrain,2021-01-20,,144130.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
352,Bahrain,2021-01-21,,,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
353,Bahrain,2021-01-22,,,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
354,Bahrain,2021-01-23,,,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
355,Bahrain,2021-01-24,,,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
356,Bahrain,2021-01-25,,,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
357,Bahrain,2021-01-26,,165953.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
358,Bahrain,2021-01-27,,167731.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
359,Bahrain,2021-01-28,,169440.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
360,Bahrain,2021-01-29,,169810.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
361,Bahrain,2021-01-30,,170433.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
362,Bahrain,2021-01-31,,171568.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
363,Bahrain,2021-02-01,,172912.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
364,Bahrain,2021-02-02,,174075.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
365,Bahrain,2021-02-03,,175094.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
366,Bahrain,2021-02-04,,177233.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
367,Bahrain,2021-02-05,,179550.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
368,Bahrain,2021-02-06,,182543.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
369,Bahrain,2021-02-07,,191406.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
370,Bahrain,2021-02-08,,201116.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
371,Bahrain,2021-02-09,,212940.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
372,Bahrain,2021-02-10,,219595.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
373,Bahrain,2021-02-11,,224919.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
374,Bahrain,2021-02-12,,232540.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
375,Bahrain,2021-02-13,,242260.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
376,Bahrain,2021-02-14,,248775.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
377,Bahrain,2021-02-15,,250946.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
378,Bahrain,2021-02-16,,252990.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
379,Bahrain,2021-02-17,,257580.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
380,Bahrain,2021-02-18,,263422.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
381,Bahrain,2021-02-19,,268273.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
382,Bahrain,2021-02-20,,271749.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
383,Bahrain,2021-02-21,,274960.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
384,Bahrain,2021-02-22,,278222.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
385,Bahrain,2021-02-23,,281425.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
386,Bahrain,2021-02-24,,284948.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
387,Bahrain,2021-02-25,,290103.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
388,Bahrain,2021-02-26,,292917.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
389,Bahrain,2021-02-27,,295296.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
390,Bahrain,2021-02-28,,298171.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
391,Bahrain,2021-03-01,,301103.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
392,Bahrain,2021-03-02,,302671.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
393,Bahrain,2021-03-03,,303962.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
394,Bahrain,2021-03-04,,305619.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
395,Bahrain,2021-03-05,,307142.0,,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
396,Bahrain,2021-03-06,506519.0,307145.0,199374.0,7712.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
397,Bahrain,2021-03-07,509907.0,308465.0,201442.0,7094.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
399,Bangladesh,2021-01-27,26.0,26.0,,26.0,Oxford/AstraZeneca
400,Bangladesh,2021-01-28,567.0,567.0,,284.0,Oxford/AstraZeneca
401,Bangladesh,2021-01-29,,,,1209.0,Oxford/AstraZeneca
402,Bangladesh,2021-01-30,,,,1671.0,Oxford/AstraZeneca
403,Bangladesh,2021-01-31,,,,1949.0,Oxford/AstraZeneca
404,Bangladesh,2021-02-01,,,,2134.0,Oxford/AstraZeneca
405,Bangladesh,2021-02-02,,,,2266.0,Oxford/AstraZeneca
406,Bangladesh,2021-02-03,,,,2700.0,Oxford/AstraZeneca
407,Bangladesh,2021-02-04,,,,3059.0,Oxford/AstraZeneca
408,Bangladesh,2021-02-05,,,,3059.0,Oxford/AstraZeneca
409,Bangladesh,2021-02-06,,,,3059.0,Oxford/AstraZeneca
410,Bangladesh,2021-02-07,31160.0,31160.0,,3059.0,Oxford/AstraZeneca
411,Bangladesh,2021-02-08,,,,13205.0,Oxford/AstraZeneca
412,Bangladesh,2021-02-09,179318.0,179318.0,,23351.0,Oxford/AstraZeneca
413,Bangladesh,2021-02-10,337769.0,337769.0,,45549.0,Oxford/AstraZeneca
414,Bangladesh,2021-02-11,,,,64108.0,Oxford/AstraZeneca
415,Bangladesh,2021-02-12,,,,82667.0,Oxford/AstraZeneca
416,Bangladesh,2021-02-13,736680.0,736680.0,,101226.0,Oxford/AstraZeneca
417,Bangladesh,2021-02-14,906033.0,906033.0,,124982.0,Oxford/AstraZeneca
418,Bangladesh,2021-02-15,1132711.0,1132711.0,,146782.0,Oxford/AstraZeneca
419,Bangladesh,2021-02-16,1359613.0,1359613.0,,168614.0,Oxford/AstraZeneca
420,Bangladesh,2021-02-17,1586368.0,1586368.0,,178371.0,Oxford/AstraZeneca
421,Bangladesh,2021-02-18,1848313.0,1848313.0,,196796.0,Oxford/AstraZeneca
422,Bangladesh,2021-02-19,,,,194555.0,Oxford/AstraZeneca
423,Bangladesh,2021-02-20,2082877.0,2082877.0,,192314.0,Oxford/AstraZeneca
424,Bangladesh,2021-02-21,,,,184212.0,Oxford/AstraZeneca
425,Bangladesh,2021-02-22,2308157.0,2308157.0,,167921.0,Oxford/AstraZeneca
426,Bangladesh,2021-02-23,2491053.0,2491053.0,,161634.0,Oxford/AstraZeneca
427,Bangladesh,2021-02-24,2673038.0,2673038.0,,155239.0,Oxford/AstraZeneca
428,Bangladesh,2021-02-25,2850940.0,2850940.0,,143232.0,Oxford/AstraZeneca
429,Bangladesh,2021-02-26,,,,136037.0,Oxford/AstraZeneca
430,Bangladesh,2021-02-27,2984773.0,2984773.0,,128842.0,Oxford/AstraZeneca
431,Bangladesh,2021-02-28,3110525.0,3110525.0,,130715.0,Oxford/AstraZeneca
432,Bangladesh,2021-03-01,,,,131123.0,Oxford/AstraZeneca
433,Bangladesh,2021-03-02,3341505.0,3341505.0,,121493.0,Oxford/AstraZeneca
434,Bangladesh,2021-03-03,,,,112614.0,Oxford/AstraZeneca
435,Bangladesh,2021-03-04,3581169.0,3581169.0,,104318.0,Oxford/AstraZeneca
436,Bangladesh,2021-03-05,,,,99568.0,Oxford/AstraZeneca
437,Bangladesh,2021-03-06,,,,94817.0,Oxford/AstraZeneca
438,Bangladesh,2021-03-07,3682152.0,3682152.0,,81661.0,Oxford/AstraZeneca
440,Barbados,2021-02-16,6683.0,6683.0,,2193.0,Oxford/AstraZeneca
441,Barbados,2021-02-17,9115.0,9115.0,,2312.0,Oxford/AstraZeneca
442,Barbados,2021-02-18,11494.0,11494.0,,2335.0,Oxford/AstraZeneca
443,Barbados,2021-02-19,14411.0,14411.0,,2480.0,Oxford/AstraZeneca
444,Barbados,2021-02-20,15837.0,15837.0,,2269.0,Oxford/AstraZeneca
445,Barbados,2021-02-21,16544.0,16544.0,,2009.0,Oxford/AstraZeneca
446,Barbados,2021-02-22,19089.0,19089.0,,2086.0,Oxford/AstraZeneca
447,Barbados,2021-02-23,22037.0,22037.0,,2193.0,Oxford/AstraZeneca
448,Barbados,2021-02-24,25578.0,25578.0,,2352.0,Oxford/AstraZeneca
449,Barbados,2021-02-25,29283.0,29283.0,,2541.0,Oxford/AstraZeneca
450,Barbados,2021-02-26,33633.0,33633.0,,2746.0,Oxford/AstraZeneca
451,Barbados,2021-02-27,36749.0,36749.0,,2987.0,Oxford/AstraZeneca
452,Barbados,2021-02-28,38615.0,38615.0,,3153.0,Oxford/AstraZeneca
453,Barbados,2021-03-01,41125.0,41125.0,,3148.0,Oxford/AstraZeneca
454,Barbados,2021-03-02,43235.0,43235.0,,3028.0,Oxford/AstraZeneca
455,Barbados,2021-03-03,44859.0,44859.0,,2754.0,Oxford/AstraZeneca
456,Barbados,2021-03-04,46442.0,46442.0,,2451.0,Oxford/AstraZeneca
457,Barbados,2021-03-05,48480.0,48480.0,,2121.0,Oxford/AstraZeneca
458,Barbados,2021-03-06,48886.0,48886.0,,1734.0,Oxford/AstraZeneca
460,Belarus,2020-12-29,,,,403.0,Sputnik V
461,Belarus,2020-12-30,,,,403.0,Sputnik V
462,Belarus,2020-12-31,,,,403.0,Sputnik V
463,Belarus,2021-01-01,,,,403.0,Sputnik V
464,Belarus,2021-01-02,,,,403.0,Sputnik V
465,Belarus,2021-01-03,,,,403.0,Sputnik V
466,Belarus,2021-01-04,,,,403.0,Sputnik V
467,Belarus,2021-01-05,,,,403.0,Sputnik V
468,Belarus,2021-01-06,,,,403.0,Sputnik V
469,Belarus,2021-01-07,,,,403.0,Sputnik V
470,Belarus,2021-01-08,,,,403.0,Sputnik V
471,Belarus,2021-01-09,,,,403.0,Sputnik V
472,Belarus,2021-01-10,,,,403.0,Sputnik V
473,Belarus,2021-01-11,,,,403.0,Sputnik V
474,Belarus,2021-01-12,,,,403.0,Sputnik V
475,Belarus,2021-01-13,,,,403.0,Sputnik V
476,Belarus,2021-01-14,,,,403.0,Sputnik V
477,Belarus,2021-01-15,,,,403.0,Sputnik V
478,Belarus,2021-01-16,,,,403.0,Sputnik V
479,Belarus,2021-01-17,,,,403.0,Sputnik V
480,Belarus,2021-01-18,,,,403.0,Sputnik V
481,Belarus,2021-01-19,,,,403.0,Sputnik V
482,Belarus,2021-01-20,,,,403.0,Sputnik V
483,Belarus,2021-01-21,,,,403.0,Sputnik V
484,Belarus,2021-01-22,,,,403.0,Sputnik V
485,Belarus,2021-01-23,,,,403.0,Sputnik V
486,Belarus,2021-01-24,,,,403.0,Sputnik V
487,Belarus,2021-01-25,,,,403.0,Sputnik V
488,Belarus,2021-01-26,,,,403.0,Sputnik V
489,Belarus,2021-01-27,,,,403.0,Sputnik V
490,Belarus,2021-01-28,,,,403.0,Sputnik V
491,Belarus,2021-01-29,,,,403.0,Sputnik V
492,Belarus,2021-01-30,,,,403.0,Sputnik V
493,Belarus,2021-01-31,,,,403.0,Sputnik V
494,Belarus,2021-02-01,,,,403.0,Sputnik V
495,Belarus,2021-02-02,,,,403.0,Sputnik V
496,Belarus,2021-02-03,,,,403.0,Sputnik V
497,Belarus,2021-02-04,,,,403.0,Sputnik V
498,Belarus,2021-02-05,,,,403.0,Sputnik V
499,Belarus,2021-02-06,,,,403.0,Sputnik V
500,Belarus,2021-02-07,,,,403.0,Sputnik V
501,Belarus,2021-02-08,,,,403.0,Sputnik V
502,Belarus,2021-02-09,,,,403.0,Sputnik V
503,Belarus,2021-02-10,,,,403.0,Sputnik V
504,Belarus,2021-02-11,,,,403.0,Sputnik V
505,Belarus,2021-02-12,,,,403.0,Sputnik V
506,Belarus,2021-02-13,,,,403.0,Sputnik V
507,Belarus,2021-02-14,,,,403.0,Sputnik V
508,Belarus,2021-02-15,,,,403.0,Sputnik V
509,Belarus,2021-02-16,,,,403.0,Sputnik V
510,Belarus,2021-02-17,,,,403.0,Sputnik V
511,Belarus,2021-02-18,20944.0,20944.0,,403.0,Sputnik V
513,Belgium,2020-12-29,299.0,299.0,,1.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
514,Belgium,2020-12-30,777.0,777.0,,240.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
515,Belgium,2020-12-31,786.0,786.0,,163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
516,Belgium,2021-01-01,794.0,794.0,,124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
517,Belgium,2021-01-02,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
518,Belgium,2021-01-03,,,,83.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
519,Belgium,2021-01-04,797.0,797.0,,71.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
520,Belgium,2021-01-05,2382.0,2382.0,,298.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
521,Belgium,2021-01-06,6250.0,6250.0,,782.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
522,Belgium,2021-01-07,14396.0,14396.0,,1944.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
523,Belgium,2021-01-08,23561.0,23561.0,,3252.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
524,Belgium,2021-01-09,26764.0,26764.0,,3710.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
525,Belgium,2021-01-10,27162.0,27162.0,,3767.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
526,Belgium,2021-01-11,32738.0,32738.0,,4563.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
527,Belgium,2021-01-12,48265.0,48265.0,,6555.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
528,Belgium,2021-01-13,69356.0,69356.0,,9015.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
529,Belgium,2021-01-14,92375.0,92375.0,,11140.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
530,Belgium,2021-01-15,115490.0,115490.0,,13133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
531,Belgium,2021-01-16,120622.0,120622.0,,13408.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
532,Belgium,2021-01-17,123909.0,123909.0,,13821.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
533,Belgium,2021-01-18,134890.0,134781.0,109.0,14593.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
534,Belgium,2021-01-19,154104.0,153814.0,290.0,15120.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
535,Belgium,2021-01-20,175168.0,174455.0,713.0,15116.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
536,Belgium,2021-01-21,204980.0,204267.0,713.0,16086.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
537,Belgium,2021-01-22,234241.0,233496.0,745.0,16964.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
538,Belgium,2021-01-23,242436.0,241684.0,752.0,17402.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
539,Belgium,2021-01-24,244312.0,243560.0,752.0,17200.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
540,Belgium,2021-01-25,255550.0,254798.0,752.0,17237.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
541,Belgium,2021-01-26,267953.0,265715.0,2238.0,16264.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
542,Belgium,2021-01-27,284202.0,278671.0,5531.0,15576.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
543,Belgium,2021-01-28,306566.0,293948.0,12618.0,14512.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
544,Belgium,2021-01-29,326637.0,305625.0,21012.0,13199.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
545,Belgium,2021-01-30,331093.0,307209.0,23884.0,12665.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
546,Belgium,2021-01-31,331992.0,307780.0,24212.0,12526.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
547,Belgium,2021-02-01,339635.0,311694.0,27941.0,12012.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
548,Belgium,2021-02-02,362783.0,321529.0,41254.0,13547.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
549,Belgium,2021-02-03,391691.0,331000.0,60691.0,15356.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
550,Belgium,2021-02-04,423824.0,339978.0,83846.0,16751.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
551,Belgium,2021-02-05,453202.0,347485.0,105717.0,18081.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
552,Belgium,2021-02-06,459553.0,348717.0,110836.0,18351.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
553,Belgium,2021-02-07,462671.0,349018.0,113653.0,18668.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
554,Belgium,2021-02-08,472558.0,351299.0,121259.0,18989.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
555,Belgium,2021-02-09,499215.0,358935.0,140280.0,19490.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
556,Belgium,2021-02-10,523831.0,365384.0,158447.0,18877.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
557,Belgium,2021-02-11,558883.0,372998.0,185885.0,19294.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
558,Belgium,2021-02-12,592189.0,379182.0,213007.0,19855.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
559,Belgium,2021-02-13,600623.0,379774.0,220849.0,20153.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
560,Belgium,2021-02-14,602540.0,379847.0,222693.0,19981.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
561,Belgium,2021-02-15,615914.0,381847.0,234067.0,20479.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
562,Belgium,2021-02-16,630318.0,386201.0,244117.0,18729.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
563,Belgium,2021-02-17,649552.0,393249.0,256303.0,17960.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
564,Belgium,2021-02-18,675989.0,404093.0,271896.0,16729.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
565,Belgium,2021-02-19,705877.0,421596.0,284281.0,16241.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
566,Belgium,2021-02-20,711373.0,425522.0,285851.0,15821.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
567,Belgium,2021-02-21,713425.0,427314.0,286111.0,15841.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
568,Belgium,2021-02-22,725441.0,436609.0,288832.0,15647.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
569,Belgium,2021-02-23,744568.0,448464.0,296104.0,16321.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
570,Belgium,2021-02-24,765824.0,462198.0,303626.0,16610.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
571,Belgium,2021-02-25,796011.0,484671.0,311340.0,17146.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
572,Belgium,2021-02-26,825990.0,508797.0,317193.0,17159.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
573,Belgium,2021-02-27,830135.0,512199.0,317936.0,16966.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
574,Belgium,2021-02-28,830955.0,512799.0,318156.0,16790.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
575,Belgium,2021-03-01,843435.0,522860.0,320575.0,16856.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
576,Belgium,2021-03-02,863889.0,537873.0,326016.0,17046.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
577,Belgium,2021-03-03,885068.0,555067.0,330001.0,17035.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
578,Belgium,2021-03-04,922995.0,587183.0,335812.0,18141.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
579,Belgium,2021-03-05,950613.0,611135.0,339478.0,17803.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
580,Belgium,2021-03-06,953532.0,613929.0,339603.0,17628.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
582,Belize,2021-03-01,,,,208.0,Oxford/AstraZeneca
583,Belize,2021-03-02,417.0,417.0,,208.0,Oxford/AstraZeneca
584,Belize,2021-03-03,673.0,673.0,,224.0,Oxford/AstraZeneca
585,Belize,2021-03-04,817.0,817.0,,204.0,Oxford/AstraZeneca
586,Belize,2021-03-05,996.0,996.0,,199.0,Oxford/AstraZeneca
588,Bermuda,2021-01-11,,,,278.0,Pfizer/BioNTech
589,Bermuda,2021-01-12,,,,278.0,Pfizer/BioNTech
590,Bermuda,2021-01-13,,,,278.0,Pfizer/BioNTech
591,Bermuda,2021-01-14,,,,278.0,Pfizer/BioNTech
592,Bermuda,2021-01-15,,,,278.0,Pfizer/BioNTech
593,Bermuda,2021-01-16,1665.0,1665.0,,278.0,Pfizer/BioNTech
594,Bermuda,2021-01-17,,,,264.0,Pfizer/BioNTech
595,Bermuda,2021-01-18,,,,250.0,Pfizer/BioNTech
596,Bermuda,2021-01-19,,,,236.0,Pfizer/BioNTech
597,Bermuda,2021-01-20,,,,222.0,Pfizer/BioNTech
598,Bermuda,2021-01-21,,,,209.0,Pfizer/BioNTech
599,Bermuda,2021-01-22,,,,195.0,Pfizer/BioNTech
600,Bermuda,2021-01-23,2932.0,2932.0,,181.0,Pfizer/BioNTech
601,Bermuda,2021-01-24,,,,195.0,Pfizer/BioNTech
602,Bermuda,2021-01-25,,,,209.0,Pfizer/BioNTech
603,Bermuda,2021-01-26,,,,224.0,Pfizer/BioNTech
604,Bermuda,2021-01-27,,,,238.0,Pfizer/BioNTech
605,Bermuda,2021-01-28,,,,252.0,Pfizer/BioNTech
606,Bermuda,2021-01-29,,,,266.0,Pfizer/BioNTech
607,Bermuda,2021-01-30,4897.0,4897.0,,281.0,Pfizer/BioNTech
608,Bermuda,2021-01-31,,,,326.0,Pfizer/BioNTech
609,Bermuda,2021-02-01,,,,372.0,Pfizer/BioNTech
610,Bermuda,2021-02-02,,,,417.0,Pfizer/BioNTech
611,Bermuda,2021-02-03,,,,463.0,Pfizer/BioNTech
612,Bermuda,2021-02-04,,,,509.0,Pfizer/BioNTech
613,Bermuda,2021-02-05,,,,554.0,Pfizer/BioNTech
614,Bermuda,2021-02-06,9095.0,7504.0,1591.0,600.0,Pfizer/BioNTech
615,Bermuda,2021-02-07,,,,557.0,Pfizer/BioNTech
616,Bermuda,2021-02-08,,,,515.0,Pfizer/BioNTech
617,Bermuda,2021-02-09,10000.0,8400.0,1600.0,472.0,Pfizer/BioNTech
618,Bermuda,2021-02-10,,,,461.0,Pfizer/BioNTech
619,Bermuda,2021-02-11,,,,451.0,Pfizer/BioNTech
620,Bermuda,2021-02-12,,,,440.0,Pfizer/BioNTech
621,Bermuda,2021-02-13,,,,430.0,Pfizer/BioNTech
622,Bermuda,2021-02-14,,,,462.0,Pfizer/BioNTech
623,Bermuda,2021-02-15,13155.0,,,494.0,Pfizer/BioNTech
